 222 	 113672 
 223 	 111292 
 224 	 113378 
 225 	 112780 
 226 	 113630 
 227 	 113754 
 228 	 113916 
 229 	 113111 
 230 	 115376 
 231 	 110047 
 232 	 112357 
 233 	 113847 
 234 	 110051 
 235 	 111750 
 236 	 115374 
 237 	 112065 
 238 	 110351 
 239 	 108888 
 240 	 111815 
 241 	 114853 
 242 	 112961 
 243 	 115517 
 244 	 113724 
 245 	 114213 
 246 	 109956 
 247 	 115527 
 248 	 111452 
 249 	 111514 
 250 	 113807 
 251 	 113807 
 252 	 110635 
 253 	 114005 
 254 	 113011 
 255 	 110560 
 256 	 110156 
 257 	 113142 
 258 	 115295 
 259 	 110320 
 260 	 113372 
 261 	 108944 
 262 	 111311 
 263 	 115947 
 264 	 114722 
 265 	 115906 
 266 	 116312 
 267 	 112704 
 268 	 115205 
 269 	 111104 
 270 	 112609 
 271 	 114136 
 272 	 116672 
 273 	 113142 
 274 	 115515 
 275 	 111748 
 276 	 113398 
 277 	 108217 
 278 	 115960 
 279 	 114055 
 280 	 112327 
 281 	 112096 
 282 	 109225 
 283 	 113623 
 284 	 111719 
 285 	 110980 
 286 	 112206 
 287 	 114219 
 288 	 115417 
 289 	 109376 
 290 	 110801 
 291 	 111173 
 292 	 111775 
 293 	 110942 
 294 	 111544 
 295 	 108955 
 296 	 112367 
 297 	 111242 
 298 	 111986 
 299 	 112177 
 300 	 110569 
 301 	 111544 
 302 	 115036 
 303 	 112881 
 304 	 113576 
 305 	 112673 
 306 	 114321 
 307 	 106985 
 308 	 113392 
 309 	 112588 
 310 	 111706 
 311 	 115131 
 312 	 107812 
 313 	 112035 
 314 	 113398 
 315 	 112583 
 316 	 115783 
 317 	 114310 
 318 	 115429 
 319 	 111764 
 320 	 111252 
 321 	 111956 
 322 	 113545 
 323 	 110139 
 324 	 111423 
 325 	 111232 
 326 	 110504 
 327 	 108036 
 328 	 109233 
 329 	 109915 
 330 	 113722 
 331 	 113001 
 332 	 111092 
 333 	 112237 
 334 	 109713 
 335 	 106625 
 336 	 107840 
 337 	 111085 
 338 	 111514 
 339 	 111865 
 340 	 111855 
 341 	 109554 
 342 	 108394 
 343 	 111744 
 344 	 111750 
 345 	 111468 
 346 	 109698 
 347 	 110824 
 348 	 109767 
 349 	 114087 
 350 	 112137 
 351 	 115958 
 352 	 113377 
 353 	 111654 
 354 	 107929 
 355 	 109421 	  
 359 	 105073 
 360 	 105073 
 361 	 110650 
 362 	 110296 
 363 	 108382 
 364 	 108382 
 365 	 109114 
 366 	 113071 
 367 	 107674 
 368 	 112045 
 369 	 111172 
 370 	 107030 
 371 	 113916 
 372 	 112450 
 373 	 110971 
 374 	 105201 
 375 	 112367 
 376 	 109109 
 377 	 109554 
 378 	 110873 
 379 	 109566 
 380 	 112548 
 381 	 109474 
 382 	 111966 
 383 	 113925 
 384 	 107976 
 385 	 111754 
 386 	 107874 
 387 	 111192 
 388 	 112097 
 389 	 117238 
 390 	 107963 
 391 	 107963 
 392 	 110309 
 393 	 112428 
 394 	 110752 
 395 	 113112 
 396 	 113558 
 397 	 111990 
 398 	 110261 
 399 	 106521 
 400 	 113372 
 401 	 112589 
 402 	 113292 
 403 	 112608 
 404 	 113100 
 405 	 111966 
 406 	 111151 
 407 	 111785 
 408 	 107401 
 409 	 111111 
 410 	 109356 
 411 	 109356 
 412 	 110990 
 413 	 108635 
 414 	 112488 
 415 	 112368 
 416 	 108065 
 417 	 111017 
 418 	 107142 
 419 	 110499 
 420 	 114777 
 421 	 108693 
 422 	 108422 
 423 	 107221 
 424 	 108363 
 425 	 108363 
 426 	 109744 
 427 	 111071 
 428 	 112156 
 429 	 114791 
 430 	 113172 
 431 	 112307 
 432 	 110699 
 433 	 109566 
 434 	 110685 
 435 	 114469 
 436 	 111312 
 437 	 111634 
 438 	 109189 
 439 	 111976 
 440 	 108164 
 441 	 109029 
 442 	 109612 
 443 	 109805 
 444 	 110861 
 445 	 106124 
 446 	 113603 
 447 	 113603 
 448 	 110851 
 449 	 114851 
 450 	 112670 
 451 	 113705 
 452 	 110951 
 453 	 110764 
 454 	 112394 
 455 	 113280 
 456 	 111976 
 457 	 111654 
 458 	 111946 
 459 	 113141 
 460 	 111960 
 461 	 109072 
 462 	 114891 
 463 	 114258 
 464 	 112750 
 465 	 111442 
 466 	 113781 
 467 	 113210 
 468 	 112045 
 469 	 110076 
 470 	 110035 
 471 	 111483 
 472 	 111654 
 473 	 113599 
 474 	 112769 
 475 	 113318 
 476 	 114180 
 477 	 112720 
 478 	 109013 
 479 	 109415 
 480 	 115120 
 481 	 112443 
 482 	 112503 
 483 	 108521 
 484 	 109805 
 485 	 114030 
 486 	 111684 
 487 	 114809 
 488 	 112789 
 489 	 116621 
 490 	 108327 
 491 	 114386 
 492 	 115144 
 493 	 112856 
 494 	 115584 
 495 	 111061 
 496 	 113832 
 497 	 112226 
 498 	 113545 
 499 	 109404 
 500 	 109404 
 501 	 108824 
 502 	 108824 
 503 	 115852 
 504 	 115852 
 505 	 112488 
 506 	 113041 
 507 	 111915 
 508 	 113230 
 509 	 117866 
 510 	 108304 
 511 	 111072 
 512 	 115253 
 513 	 114136 
 514 	 109625 
 515 	 111025 
 516 	 112408 
 517 	 105202 
 518 	 116655 
 519 	 113576 
 520 	 110159 
 521 	 112799 
 522 	 109660 
 523 	 113485 
 524 	 111654 
 525 	 113343 
 526 	 112770 
 527 	 109554 
 528 	 111895 
 529 	 108529 
 530 	 109943 
 531 	 108136 
 532 	 112117 
 533 	 118622 
 534 	 116272 
 535 	 114559 
 536 	 111231 
 537 	 114618 
 538 	 112945 
 539 	 113507 
 540 	 110740 
 541 	 113212 
 542 	 115781 
 543 	 109114 
 544 	 112201 
 545 	 111357 
 546 	 118368 
 547 	 111140 
 548 	 109756 
 549 	 113725 
 550 	 111744 
 551 	 116103 
 552 	 112006 
 553 	 113494 
 554 	 113699 
 555 	 108438 
 556 	 108707 
 557 	 112331 
 558 	 119002 
 559 	 109775 
 560 	 118560 
 561 	 111221 
 562 	 112379 
 563 	 114638 
 564 	 111151 
 565 	 112555 
 566 	 112252 
 567 	 111091 
 568 	 108852 
 569 	 108628 
 570 	 107235 
 571 	 107235 
 572 	 114119 
 573 	 111613 
 574 	 111885 
 575 	 111795 
 576 	 111795 
 577 	 112006 
 578 	 114432 
 579 	 113072 
 580 	 114501 
 581 	 111472 
 582 	 116535 
 583 	 109312 
 584 	 117356 
 585 	 115300 
 586 	 114900 
 587 	 115129 
 588 	 113383 
 589 	 112689 
 590 	 115077 
 591 	 113214 
 592 	 113485 
 593 	 114388 
 594 	 114127 
 595 	 115300 
 596 	 112117 
 597 	 116126 
 598 	 111976 
 599 	 115202 
 600 	 112186 
 601 	 112730 
 602 	 108896 
 603 	 119581 
 604 	 108037 
 605 	 111889 
 606 	 118266 
 607 	 113218 
 608 	 115111 
 609 	 113582 
 610 	 113434 
 611 	 113647 
 612 	 111754 
 613 	 113727 
 614 	 112307 
 615 	 107555 
 616 	 114848 
 617 	 111115 
 618 	 117840 
 619 	 107536 
 620 	 115240 
 621 	 115630 
 622 	 116345 
 623 	 112358 
 624 	 113292 
 625 	 113294 
 626 	 110827 
 627 	 110253 
 628 	 116283 
 629 	 110901 
 630 	 117513 
 631 	 112520 
 632 	 112520 
 633 	 115615 
 634 	 115615 
 635 	 112117 
 636 	 112117 
 637 	 109506 
 638 	 112669 
 639 	 117976 
 640 	 113454 
 641 	 112776 
 642 	 113292 
 643 	 112508 
 644 	 115266 
 645 	 112459 
 646 	 114848 
 647 	 113303 
 648 	 111885 
 649 	 113624 
 650 	 110427 
 651 	 113948 
 652 	 113083 
 653 	 111996 
 654 	 115597 
 655 	 112710 
 656 	 115165 
 657 	 111719 
 658 	 110699 
 659 	 113879 
 660 	 112840 
 661 	 114570 
 662 	 109613 
 663 	 113323 
 664 	 117859 
 665 	 112389 
 666 	 113454 
 667 	 110875 
 668 	 112060 
 669 	 113748 
 670 	 114219 
 671 	 111694 
 672 	 115205 
 673 	 115205 
 674 	 114273 
 675 	 115939 
 676 	 117362 
 677 	 113807 
 678 	 117274 
 679 	 117232 
 680 	 113132 
 681 	 114313 
 682 	 116037 
 683 	 116848 
 684 	 115924 
 685 	 116484 
 686 	 115319 
 687 	 114404 
 688 	 115572 
 689 	 114452 
 690 	 111553 
 691 	 113756 
 692 	 120237 
 693 	 116089 
 694 	 114670 
 695 	 115437 
 696 	 116690 
 697 	 110880 
 698 	 111101 
 699 	 111623 
 700 	 112700 
 701 	 111426 
 702 	 116227 
 703 	 112926 
 704 	 110699 
 705 	 115709 
 706 	 113860 
 707 	 113263 
 708 	 111514 
 709 	 113135 
 710 	 114481 
 711 	 114481 
 712 	 115428 
 713 	 113437 
 714 	 112710 
 715 	 113133 	  
 720 	 111312 
 721 	 112366 
 722 	 111589 
 723 	 109466 
 724 	 115660 
 725 	 113025 
 726 	 113441 
 727 	 110440 
 728 	 114960 
 729 	 108625 
 730 	 109856 
 731 	 112468 
 732 	 114171 
 733 	 108414 
 734 	 112010 
 735 	 111905 
 736 	 109705 
 737 	 109816 
 738 	 110657 
 739 	 115857 
 740 	 110198 
 741 	 114213 
 742 	 110151 
 743 	 113497 
 744 	 112423 
 745 	 109716 
 746 	 107812 
 747 	 112277 
 748 	 111203 
 749 	 108679 
 750 	 111432 
 751 	 110732 
 752 	 110537 
 753 	 110336 
 754 	 108646 
 755 	 108264 
 756 	 111041 
 757 	 110872 
 758 	 107943 
 759 	 108010 
 760 	 110528 
 761 	 115605 
 762 	 111694 
 763 	 113192 
 764 	 112931 
 765 	 111508 
 766 	 112700 
 767 	 112852 
 768 	 107090 
 769 	 110872 
 770 	 113174 
 771 	 114420 
 772 	 115359 
 773 	 115359 
 774 	 113238 
 775 	 108247 
 776 	 107577 
 777 	 108244 
 778 	 110680 
 779 	 108037 
 780 	 106488 
 781 	 112116 
 782 	 109034 
 783 	 109022 
 784 	 112924 
 785 	 108358 
 786 	 112952 
 787 	 109339 
 788 	 114025 
 789 	 109709 
 790 	 114086 
 791 	 113122 
 792 	 111160 
 793 	 115397 
 794 	 113807 
 795 	 115924 
 796 	 108533 
 797 	 111432 
 798 	 112589 
 799 	 113574 
 800 	 113052 
 801 	 115054 
 802 	 109736 
 803 	 110372 
 804 	 110544 
 805 	 113374 
 806 	 114916 
 807 	 110076 
 808 	 112237 
 809 	 111523 
 810 	 114521 
 811 	 111684 
 812 	 115678 
 813 	 110329 
 814 	 111176 
 815 	 109764 
 816 	 116749 
 817 	 113565 
 818 	 113274 
 819 	 109512 
 820 	 112508 
 821 	 111130 
 822 	 112911 
 823 	 115459 
 824 	 114489 
 825 	 111533 
 826 	 112439 
 827 	 114484 
 828 	 113423 
 829 	 114702 
 830 	 113736 
 831 	 111462 
 832 	 111575 
 833 	 113127 
 834 	 115336 
 835 	 111684 
 836 	 111147 
 837 	 112825 
 838 	 113636 
 839 	 114775 
 840 	 111130 
 841 	 114068 
 842 	 113051 
 843 	 110819 
 844 	 113616 
 845 	 115015 
 846 	 115015 
 847 	 114945 
 848 	 112508 
 849 	 111815 
 850 	 114139 
 851 	 114465 
 852 	 114627 
 853 	 112057 
 854 	 111041 
 855 	 113886 
 856 	 115773 
 857 	 115417 
 858 	 113292 
 859 	 116172 
 860 	 112670 
 861 	 113063 
 862 	 112940 
 863 	 110548 
 864 	 112651 
 865 	 116559 
 866 	 115165 
 867 	 113830 
 868 	 111825 
 869 	 111899 
 870 	 113303 
 871 	 113123 
 872 	 110307 
 873 	 112771 
 874 	 111625 
 875 	 112654 
 876 	 113921 
 877 	 113301 
 878 	 110959 
 879 	 116353 
 880 	 113194 
 881 	 112629 
 882 	 116219 
 883 	 110497 
 884 	 115151 
 885 	 114172 
 886 	 116600 
 887 	 113152 
 888 	 112600 
 889 	 115409 
 890 	 115177 
 891 	 111131 
 892 	 112056 
 893 	 118485 
 894 	 117266 
 895 	 118281 
 896 	 114395 
 897 	 112569 
 898 	 111678 
 899 	 113047 
 900 	 113047 
 901 	 110243 
 902 	 116192 
 903 	 112851 
 904 	 110147 
 905 	 114676 
 906 	 119356 
 907 	 114676 
 908 	 114827 
 909 	 112328 
 910 	 113487 
 911 	 116434 
 912 	 112867 
 913 	 114676 
 914 	 113977 
 915 	 112530 
 916 	 116111 
 917 	 108701 
 918 	 114595 
 919 	 111041 
 920 	 111019 
 921 	 112941 
 922 	 118500 
 923 	 116247 
 924 	 115253 
 925 	 114783 
 926 	 109943 
 927 	 110176 
 928 	 116433 
 929 	 110772 
 930 	 114741 
 931 	 114380 
 932 	 117858 
 933 	 114382 
 934 	 112308 
 935 	 112308 
 936 	 113403 
 937 	 113878 
 938 	 116328 
 939 	 114493 
 940 	 117019 
 941 	 116563 
 942 	 110984 
 943 	 111291 
 944 	 117469 
 945 	 109973 
 946 	 113568 
 947 	 117659 
 948 	 115048 
 949 	 118371 
 950 	 111784 
 951 	 112996 
 952 	 115082 
 953 	 113385 
 954 	 113766 
 955 	 110528 
 956 	 116703 
 957 	 113112 
 958 	 113656 
 959 	 114441 
 960 	 112328 
 961 	 112520 
 962 	 118074 
 963 	 118382 
 964 	 111553 
 965 	 115527 
 966 	 114493 
 967 	 112780 
 968 	 116738 
 969 	 112248 
 970 	 115812 
 971 	 115177 
 972 	 113217 
 973 	 116043 
 974 	 110868 
 975 	 116419 
 976 	 113787 
 977 	 114032 
 978 	 117864 
 979 	 108632 
 980 	 115092 
 981 	 116206 
 982 	 109822 
 983 	 109027 
 984 	 110870 
 985 	 110216 
 986 	 113272 
 987 	 113272 
 988 	 112811 
 989 	 115868 
 990 	 112904 
 991 	 114217 
 992 	 111699 
 993 	 111754 
 994 	 115011 
 995 	 115461 
 996 	 114905 
 997 	 114423 
 998 	 110016 
 999 	 110659 
 1000 	 113380 
 1001 	 113210 
 1002 	 116802 
 1003 	 112840 
 1004 	 114807 
 1005 	 112921 
 1006 	 110636 
 1007 	 112680 
 1008 	 109697 
 1009 	 108787 
 1010 	 109836 
 1011 	 119382 
 1012 	 112307 
 1013 	 116083 
 1014 	 111211 
 1015 	 113027 
 1016 	 109736 
 1017 	 109996 
 1018 	 112853 
 1019 	 112227 
 1020 	 116670 
 1021 	 113873 
 1022 	 114487 
 1023 	 116098 
 1024 	 111694 
 1025 	 110517 
 1026 	 116506 
 1027 	 108227 
 1028 	 113523 
 1029 	 114261 
 1030 	 116190 
 1031 	 111070 
 1032 	 111724 
 1033 	 110788 
 1034 	 112770 
 1035 	 108597 
 1036 	 108284 
 1037 	 107580 
 1038 	 110798 
 1039 	 106759 
 1040 	 106207 
 1041 	 107582 
 1042 	 107332 
 1043 	 106540 
 1044 	 107451 
 1045 	 105148 
 1046 	 105046 
 1047 	 102373 
 1048 	 102904 
 1049 	 105991 
 1050 	 103923 
 1051 	 103987 
 1052 	 105182 
 1053 	 105683 
 1054 	 102577 
 1055 	 105308 
 1056 	 105308 
 1057 	 106739 
 1058 	 106739 
 1059 	 100550 
 1060 	 100550 
 1061 	 100439 
 1062 	 103272 
 1063 	 102411 
 1064 	 107578 
 1065 	 105946 
 1066 	 105543 
 1067 	 105863 
 1068 	 105086 
 1071 	 122096 
 1072 	 121324 
 1073 	 126083 
 1074 	 128704 
 1075 	 125406 
 1076 	 126795 
 1077 	 128187 
 1078 	 127480 
 1079 	 128690 
 1080 	 130923 
 1081 	 131636 
 1082 	 128223 
 1083 	 127486 
 1084 	 130921 
 1085 	 129342 
 1086 	 129383 
 1087 	 128112 
 1088 	 128711 
 1089 	 122451 
 1090 	 126490 
 1091 	 126055 
 1092 	 131173 
 1093 	 131241 
 1094 	 129547 
 1095 	 131415 
 1096 	 128002 
 1097 	 128968 
 1098 	 133461 
 1099 	 128906 
 1100 	 124562 
 1101 	 128090 
 1102 	 130376 
 1103 	 128839 
 1104 	 130594 
 1105 	 125882 
 1106 	 128166 
 1107 	 130334 
 1108 	 126555 
 1109 	 125753 
 1110 	 128025 
 1111 	 126784 
 1112 	 129013 
 1113 	 129962 
 1114 	 126828 
 1115 	 127153 
 1116 	 127443 
 1117 	 128542 
 1118 	 129103 
 1119 	 128558 
 1120 	 127153 
 1121 	 129008 
 1122 	 127343 
 1123 	 124188 
 1124 	 130167 
 1125 	 126359 
 1126 	 126877 
 1127 	 128433 
 1128 	 128433 
 1129 	 130858 
 1130 	 126619 
 1131 	 126619 
 1132 	 127806 
 1133 	 130293 
 1134 	 128840 
 1135 	 123989 
 1136 	 124674 
 1137 	 128230 
 1138 	 128318 
 1139 	 128296 
 1140 	 123905 
 1141 	 127844 
 1142 	 124252 
 1143 	 126185 
 1144 	 129562 
 1145 	 130330 
 1146 	 133465 
 1147 	 127553 
 1148 	 127252 
 1149 	 132732 
 1150 	 130969 
 1151 	 129891 
 1152 	 129040 
 1153 	 125366 
 1154 	 127589 
 1155 	 132884 
 1156 	 128068 
 1157 	 127011 
 1158 	 127980 
 1159 	 128274 
 1160 	 127916 
 1161 	 127763 
 1162 	 124422 
 1163 	 131034 
 1164 	 132228 
 1165 	 128020 
 1166 	 129853 
 1167 	 127835 
 1168 	 126511 
 1169 	 128069 
 1170 	 128295 
 1171 	 130422 
 1172 	 128361 
 1173 	 123470 
 1174 	 129724 
 1175 	 129724 
 1176 	 128090 
 1177 	 129363 
 1178 	 128536 
 1179 	 127544 
 1180 	 127306 
 1181 	 129955 
 1182 	 125881 
 1183 	 123336 
 1184 	 125122 
 1185 	 128601 
 1186 	 122575 
 1187 	 127818 
 1188 	 125514 
 1189 	 125365 
 1190 	 124314 
 1191 	 126915 
 1192 	 129233 
 1193 	 126576 
 1194 	 133095 
 1195 	 122355 
 1196 	 128177 
 1197 	 131191 
 1198 	 128243 
 1199 	 124717 
 1200 	 131777 
 1201 	 127850 
 1202 	 130873 
 1203 	 131255 
 1204 	 124269 
 1205 	 131027 
 1206 	 126852 
 1207 	 127400 
 1208 	 126228 
 1209 	 126424 
 1210 	 126576 	  
 1222 	 125329 
 1223 	 125329 
 1224 	 126504 
 1225 	 129261 
 1226 	 128397 
 1227 	 129674 
 1228 	 127581 
 1229 	 125261 
 1230 	 129898 
 1231 	 127894 
 1232 	 128775 
 1233 	 128134 
 1234 	 135446 
 1235 	 129605 
 1236 	 127153 
 1237 	 130991 
 1238 	 127501 
 1239 	 124264 
 1240 	 128858 
 1241 	 125476 
 1242 	 130129 
 1243 	 125308 
 1244 	 131193 
 1245 	 124007 
 1246 	 132378 
 1247 	 124545 
 1248 	 124915 
 1249 	 126857 
 1250 	 125782 
 1251 	 130448 
 1252 	 130309 
 1253 	 124486 
 1254 	 126275 
 1255 	 128558 
 1256 	 132162 
 1257 	 127980 
 1258 	 127480 
 1259 	 125946 
 1260 	 127328 
 1261 	 132020 
 1262 	 127415 
 1263 	 131742 
 1264 	 125499 
 1265 	 129037 
 1266 	 130769 
 1267 	 125793 
 1268 	 125032 
 1269 	 125215 
 1270 	 129124 
 1271 	 131899 
 1272 	 127095 
 1273 	 128035 
 1274 	 127872 
 1275 	 128002 
 1276 	 129524 
 1277 	 125373 
 1278 	 132579 
 1279 	 126946 
 1280 	 126806 
 1281 	 126600 
 1282 	 124351 
 1283 	 128884 
 1284 	 126139 
 1285 	 130184 
 1286 	 124558 
 1287 	 124558 
 1288 	 128127 
 1289 	 128127 
 1290 	 127851 
 1291 	 125221 
 1292 	 132713 
 1293 	 128129 
 1294 	 128514 
 1295 	 129189 
 1296 	 134984 
 1297 	 127937 
 1298 	 126969 
 1299 	 124889 
 1300 	 127436 
 1301 	 133041 
 1302 	 126947 
 1303 	 131091 
 1304 	 130135 
 1305 	 130858 
 1306 	 130158 
 1307 	 131386 
 1308 	 128667 
 1309 	 132045 
 1310 	 128730 
 1311 	 134150 
 1312 	 128776 
 1313 	 132382 
 1314 	 130334 
 1315 	 126164 
 1316 	 128558 
 1317 	 132336 
 1318 	 124163 
 1319 	 132027 
 1320 	 129693 
 1321 	 127697 
 1322 	 130725 
 1323 	 128718 
 1324 	 127694 
 1325 	 131260 
 1326 	 130180 
 1327 	 128799 
 1328 	 129159 
 1329 	 128688 
 1330 	 127263 
 1331 	 130551 
 1332 	 127720 
 1333 	 127327 
 1334 	 124748 
 1335 	 124768 
 1336 	 126357 
 1337 	 128754 
 1338 	 128536 
 1339 	 129451 
 1340 	 127894 
 1341 	 129723 
 1342 	 126533 
 1343 	 129080 
 1344 	 128580 
 1345 	 129125 
 1346 	 131258 
 1347 	 125800 
 1348 	 126665 
 1349 	 126958 
 1350 	 131326 
 1351 	 127567 
 1352 	 128536 
 1353 	 125945 
 1354 	 128470 
 1355 	 126663 
 1356 	 126663 
 1357 	 126633 
 1358 	 129036 
 1359 	 127164 
 1360 	 127611 
 1361 	 131084 
 1362 	 126292 
 1363 	 125260 
 1364 	 125519 
 1365 	 124484 
 1366 	 129599 
 1367 	 130690 
 1368 	 129210 
 1369 	 125644 
 1370 	 124387 
 1371 	 123382 
 1372 	 124958 
 1373 	 123342 
 1374 	 124737 
 1375 	 126295 
 1376 	 125697 
 1377 	 126376 
 1378 	 122325 
 1379 	 126860 
 1380 	 127110 
 1381 	 124446 
 1382 	 124503 
 1383 	 127220 
 1384 	 124592 
 1385 	 121044 
 1386 	 126664 
 1387 	 127823 
 1388 	 130344 
 1389 	 123746 
 1390 	 124155 
 1391 	 126402 
 1392 	 124372 
 1393 	 124761 
 1394 	 125819 
 1395 	 126445 
 1396 	 127351 
 1397 	 128491 
 1398 	 125665 
 1399 	 126881 
 1400 	 129657 
 1401 	 129037 
 1402 	 125643 
 1403 	 127806 
 1404 	 128295 
 1405 	 124332 
 1406 	 124639 
 1407 	 127671 
 1408 	 123604 
 1409 	 124982 
 1410 	 122285 
 1411 	 124089 
 1412 	 124089 
 1413 	 128724 
 1414 	 126198 
 1415 	 125038 
 1416 	 126752 
 1417 	 121661 
 1418 	 129666 
 1419 	 126681 
 1420 	 127828 
 1421 	 123828 
 1422 	 124358 
 1423 	 126318 
 1424 	 121517 
 1425 	 120551 
 1426 	 120938   
 1432 	 119889 
 1433 	 127112 
 1434 	 122894 
 1435 	 123024 
 1436 	 121586 
 1437 	 129787 
 1438 	 125693 
 1439 	 126811 
 1440 	 123929 
 1441 	 127241 
 1442 	 127262 
 1443 	 126968 
 1444 	 126433 
 1445 	 126617 
 1446 	 127589 
 1447 	 125736 
 1448 	 125411 
 1449 	 125171 
 1450 	 125171 
 1451 	 127676 
 1452 	 124933 
 1453 	 123710 
 1454 	 130636 
 1455 	 125520 
 1456 	 127538 
 1457 	 128872 
 1458 	 122005 
 1459 	 127007 
 1460 	 126149 
 1461 	 125997 
 1462 	 123657 
 1463 	 122221 
 1464 	 126706 
 1465 	 123192 
 1466 	 130469 
 1467 	 127959 
 1468 	 129497 
 1469 	 127872 
 1470 	 127530 
 1471 	 130923 
 1472 	 130221 
 1473 	 124888 
 1474 	 125651 
 1475 	 122723 
 1476 	 128134 
 1477 	 125321 
 1478 	 121586 
 1479 	 126902 
 1480 	 125365 
 1481 	 128199 
 1482 	 125650 
 1483 	 128493 
 1484 	 126815 
 1485 	 129759 
 1486 	 123850 
 1487 	 126770 
 1488 	 126553 
 1489 	 128646 
 1490 	 124812 
 1491 	 124356 
 1492 	 126149 
 1493 	 127596 
 1494 	 129209 
 1495 	 125185 
 1496 	 125190 
 1497 	 125801 
 1498 	 128951 
 1499 	 125626 
 1500 	 126020 
 1501 	 127159 
 1502 	 126443 
 1503 	 127153 
 1504 	 127054 
 1505 	 126663 
 1506 	 127425 
 1507 	 126509 
 1508 	 127785 
 1509 	 129869 
 1510 	 128842 
 1511 	 125607 
 1512 	 127121 
 1513 	 128777 
 1514 	 127207 
 1515 	 126002 
 1516 	 123833 
 1517 	 123833 
 1518 	 124894 
 1519 	 121142 
 1520 	 121428 
 1521 	 121428 
 1522 	 124334 
 1523 	 125351 
 1524 	 129457 
 1525 	 125842 
 1526 	 127622 
 1527 	 131614 
 1528 	 131527 
 1529 	 136118 
 1530 	 133528 
 1531 	 136284 
 1532 	 131613 
 1533 	 134125 
 1534 	 133259 
 1535 	 135298 
 1536 	 129235 
 1537 	 136392 
 1538 	 131282 
 1539 	 135167 
 1540 	 133754 
 1541 	 128974 
 1542 	 132140 
